DTTestInstancesSheet,version=2.4:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Test Instances																																																																																																																																																
																																																																																																																																																	
		Test Procedure			DC Specs		AC Specs		Sheet Parameters					Other Parameters																																																																																																																																			
	MB_RAM_RX1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bist__AsyncXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_RAM_RX1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_RX2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bist__AsyncXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_RAM_RX2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_RX4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bist__AsyncXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_RAM_RX4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_RAM_SUBCORE	VBT	Functional_Test				PERIOD_100NS	Typ	ts__bist__AsyncXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_RAM_SUBCORE	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_BT	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtalDevWake					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_BT	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_ARMCR4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_ARMCR4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_MAC	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_MAC	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_PCIEGEN2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_PCIEGEN2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_PHY1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_PHY1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_RX1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_RX1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_RX2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_RX2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_RX4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_RX4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_SUBCORE	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_SUBCORE	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_SUBCORE_RBG200	VBT	Functional_Test				PERIOD_100NS	Typ	ts__ART					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_SUBCORE_RBG200	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_WLAN_grp1_pll_P7	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_WLAN_grp1_pll_P7	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																											ATSpeedScan_3782300626_ts	
	TK_WLAN_grp2_pll_P7	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_WLAN_grp2_pll_P7	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7											VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																											ATSpeedScan_2589001038_ts	
	TK_WLAN_grp1_pll_M6	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_WLAN_grp1_pll_M6	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																											ATSpeedScan_3077386226_ts	
	TK_WLAN_grp2_pll_M6	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__AsynXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_WLAN_grp2_pll_M6	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7											VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																											ATSpeedScan_2554289281_ts	
	TK_TOP_CH	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tkTOP_SA__mTP					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_TOP_CH	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_TOP_SA	VBT	Functional_Test				PERIOD_100NS	Typ	StuckAtScan_2833391979_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_TOP_SA	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	TK_TOP_TF	VBT	Functional_Test				PERIOD_100NS	Typ	ts__tk__mTP__AsynXtalDevWake					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	TK_TOP_TF	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_BT	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_BT	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_WLAN	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_WLAN	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_ARMCR4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_ARMCR4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_MAC	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_MAC	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_PCIEGEN2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_PCIEGEN2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_PHY1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_PHY1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_RX1	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_RX1	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_RX2	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_RX2	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_RX4	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_RX4	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	MB_VCCMIN_SUBCORE	VBT	Functional_Test				PERIOD_100NS	Typ	ts__wtap					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	MB_VCCMIN_SUBCORE	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	RT_PCIE	VBT	Functional_Test				PERIOD_100NS	Typ	StuckAtScan_1036453356_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	RT_PCIE	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	RT_BT	VBT	Functional_Test				PERIOD_100NS	Typ	StuckAtScan_1276096448_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	RT_BT	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	RT_TOP	VBT	Functional_Test				PERIOD_100NS	Typ	MBIST_191977554_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	RT_TOP	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	PRT_BT	VBT	Functional_Test				PERIOD_400NS	Typ	ts__bist__AsyncXtalDevWake					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	PRT_BT	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	PRT_WLAN	VBT	Functional_Test				PERIOD_110NS	Typ	ts__bist__AsyncXtal					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	PRT_WLAN	-1	1	30	VCCMIN_SUPPLY	0.9	0.5	0.002	100	7	1				30			VCCMIN_SUPPLY	0.9	0.5	0.002	100	7																																																																																																												
	log__Pset__PRT__BT	VBT	Functional__logPSETS											psetName,supplyPins	pset__BT__PRT	WL_VDDC,BT_VDDCLDO,VDD_AON,BT_VDDC,VDD_RET,BT_VDDMEMLDO																																																																																																																																	
	log__Pset__PRT__WLAN	VBT	Functional__logPSETS											psetName,supplyPins	pset__WLAN__PRT	WL_VDDC,BT_VDDCLDO,VDD_AON,BT_VDDC,VDD_RET,BT_VDDMEMLDO																																																																																																																																	
	log__Pset__PRT__restore	VBT	Functional__logPSETS											psetName,supplyPins	pset__PRT__restore	WL_VDDC,BT_VDDCLDO,VDD_AON,BT_VDDC,VDD_RET,BT_VDDMEMLDO																																																																																																																																	
	log__Pset__TOP_RT	VBT	Functional__logPSETS											psetName,supplyPins	pset__TOP__RT	WL_VDDC,BT_VDDCLDO,VDD_AON,BT_VDDC,VDD_RET,BT_VDDMEMLDO																																																																																																																																	
	log__Pset__TOP_RT__restore	VBT	Functional__logPSETS											psetName,supplyPins	pset__TOP_RT__restore	WL_VDDC,BT_VDDCLDO,VDD_AON,BT_VDDC,VDD_RET,BT_VDDMEMLDO																																																																																																																																	
	BI_INIT	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_INIT	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
	BI_LB_MB	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_LB_MB	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
	BI_OTP	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_OTP	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
	BI_currentProfile	VBT	iTest_CurrentProfile											PatName,vddSpec,start_label,writeToDatalog,exportToFile,plotGraph,writeToDoc	CURRENT_PROFILE_SUPPLY	0	-1	-1	0	-1	-1																																																																																																																												
	BI_PMUvoltageProfile	VBT	iTest_VoltageProfile											PatName,vddSpec,start_label,writeToDatalog,exportToFile,plotGraph,writeToDoc,measurementModeHIZ	VOLTAGE_PROFILE_SUPPLY	-1	-1	-1		-1	-1	-1																																																																																																																											
	BI_BFR	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_BFR	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
	BI_FM	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_FM	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
	BI_BT	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_BT	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
	BI_OTP_INT	VBT	Functional_Test				PERIOD_100NS	Typ	TAPBIST_1185530389_ts					Patterns,DriveLoPins,DriveHiPins,DriveZPins,DisablePins,FloatPins,Util1Pins,Util0Pins,Validating_,ConnectAllPins,RelayMode,ReportResult,ResultMode,PatThreading,PatternTimeout,WaitTimeDomain,ConcurrentMode,supplyPinName,maxSearchRange,minSearchRange,resolution,maxfailcount,outputformat	BI_OTP_INT	-1	1	30	VCCMIN_SUPPLY	1.1	0.7	0.002	100	7	1				30			VCCMIN_SUPPLY	1.1	0.7	0.002	100	7																																																																																																											dummy tset from a random pattern	
